date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:52:13	24120/24120	---M--	200	added ('OK')	image/jpeg	etag:%225e38-4e9f663a7a380%22	http://www.bizvelocity.biz/wordpress/wp-content/uploads/16013936-textile-factory-worker-and-quality-controller-checking-quality-300x200.jpg	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/16013936-textile-factory-worker-and-quality-controller-checking-quality-300x200.jpg	(from http://www.bizvelocity.biz/wordpress/16013936-textile-factory-worker-and-quality-controller-checking-quality/)
23:52:14	5449/5449	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jan%202020%2016:52:12%20GMT	http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2F16013936-textile-factory-worker-and-quality-controller-checking-quality%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-login2dfc.html	(from http://www.bizvelocity.biz/wordpress/16013936-textile-factory-worker-and-quality-controller-checking-quality/)
23:52:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:52:14%20GMT	http://www.bizvelocity.biz/wordpress/?p=3507	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index60a4.html	(from http://www.bizvelocity.biz/wordpress/img_26491-2/)
23:52:16	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:52:14%20GMT	http://www.bizvelocity.biz/wordpress/feed/?attachment_id=3507	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/feed/index058e.html	(from http://www.bizvelocity.biz/wordpress/img_26491-2/)
23:52:17	2562/2562	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:52:14%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fimg_26491-2%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedefd3.json	(from http://www.bizvelocity.biz/wordpress/img_26491-2/)
23:52:19	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1c8.delayed	(from http://www.bizvelocity.biz/wordpress/img_26491-2/)
23:52:19	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1c9.delayed	(from http://www.bizvelocity.biz/wordpress/img_26491-2/)
23:52:19	2892/2892	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:52:17%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fimg_26491-2%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed2172	(from http://www.bizvelocity.biz/wordpress/img_26491-2/)
23:52:21	30094/30094	---M--	200	added ('OK')	image/jpeg	etag:%22758e-4e755241d9ec0%22	http://www.bizvelocity.biz/wordpress/wp-content/uploads/IMG_264911-300x225.jpg	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/IMG_264911-300x225.jpg	(from http://www.bizvelocity.biz/wordpress/img_26491-2/)
23:52:22	5389/5389	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jan%202020%2016:52:20%20GMT	http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fimg_26491-2%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-logind3e6.html	(from http://www.bizvelocity.biz/wordpress/img_26491-2/)
23:52:25	2717/2717	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:52:22%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-intro-th%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed5e65.json	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-intro-th/)
23:52:25	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:52:22%20GMT	http://www.bizvelocity.biz/wordpress/?p=3740	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/indexc90c.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-intro-th/)
23:52:25	1017/1017	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-intro-th/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-intro-th/feed/index.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-intro-th/)
23:52:27	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1ce.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-intro-th/)
23:52:27	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1cf.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-intro-th/)
23:52:27	3051/3051	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:52:25%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-intro-th%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed76e4	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-intro-th/)
23:52:30	1032/1032	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-setup-th/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-setup-th/feed/index.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-setup-th/)
23:52:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:52:27%20GMT	http://www.bizvelocity.biz/wordpress/?p=3480	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index038b.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-setup-th/)
23:52:30	2807/2807	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:52:27%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-setup-th%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embeddd46.json	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-setup-th/)
23:52:31	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1d2.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-setup-th/)
23:52:31	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1d3.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-setup-th/)
23:52:31	3156/3156	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:52:30%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-setup-th%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedebd0	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-setup-th/)
23:52:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:52:31%20GMT	http://www.bizvelocity.biz/wordpress/?p=3439	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index6476.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-procurement-th/)
23:52:33	1020/1020	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-procurement-th/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-procurement-th/feed/index.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-procurement-th/)
23:52:33	2711/2711	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:52:31%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-procurement-th%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed67e9.json	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-procurement-th/)
23:52:36	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1d6.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-procurement-th/)
23:52:36	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1d7.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-procurement-th/)
23:52:36	3042/3042	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:52:33%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-procurement-th%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed2cfe	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-procurement-th/)
23:52:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:52:36%20GMT	http://www.bizvelocity.biz/wordpress/?p=3841	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index1f1e.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-sales-th/)
23:52:38	1026/1026	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-sales-th/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-sales-th/feed/index.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-sales-th/)
23:52:38	2771/2771	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:52:36%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-sales-th%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed04a9.json	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-sales-th/)
23:52:39	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1da.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-sales-th/)
23:52:39	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1db.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-sales-th/)
23:52:39	3114/3114	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:52:38%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-sales-th%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed60d3	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-sales-th/)
23:52:41	2709/2709	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:52:39%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-production-th%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedd106.json	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-production-th/)
23:52:41	1019/1019	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-production-th/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-production-th/feed/index.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-production-th/)
23:52:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:52:39%20GMT	http://www.bizvelocity.biz/wordpress/?p=3844	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index096f.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-production-th/)
23:52:42	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1de.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-production-th/)
23:52:42	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1df.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-production-th/)
23:52:42	3040/3040	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:52:41%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-production-th%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed3763	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-production-th/)
23:52:43	2664/2664	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:52:42%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-ethanol-th%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed54e7.json	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-ethanol-th/)
23:52:44	1015/1015	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-ethanol-th/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-ethanol-th/feed/index.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-ethanol-th/)
23:52:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:52:42%20GMT	http://www.bizvelocity.biz/wordpress/?p=3940	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/indexef85.html	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-ethanol-th/)
23:52:45	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1e2.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-ethanol-th/)
23:52:45	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1e3.delayed	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-ethanol-th/)
23:52:45	2983/2983	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:52:43%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fbizuniversity-th%2Fbizuniversity-ethanol-th%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed55cf	(from http://www.bizvelocity.biz/wordpress/bizuniversity-th/bizuniversity-ethanol-th/)
23:52:47	918/918	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2029%20Jan%202020%2016:52:45%20GMT	http://www.bizvelocity.biz/wordpress/forums/forum/support/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/forums/forum/support/feed/index.html	(from http://www.bizvelocity.biz/wordpress/forums/forum/support/)
23:52:47	2306/2306	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:52:45%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fforums%2Fforum%2Fsupport%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedc04b.json	(from http://www.bizvelocity.biz/wordpress/forums/forum/support/)
23:52:47	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:52:45%20GMT	http://www.bizvelocity.biz/wordpress/?p=4317	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index34eb.html	(from http://www.bizvelocity.biz/wordpress/forums/forum/support/)
23:52:48	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1e6.delayed	(from http://www.bizvelocity.biz/wordpress/forums/forum/support/)
23:52:48	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-th	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-th.1e7.delayed	(from http://www.bizvelocity.biz/wordpress/forums/forum/support/)
23:52:48	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.1e8.delayed	(from http://www.bizvelocity.biz/wordpress/forums/users/admin/topics/)
23:52:48	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.1e9.delayed	(from http://www.bizvelocity.biz/wordpress/forums/users/admin/topics/)
23:52:48	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.1ea.delayed	(from http://www.bizvelocity.biz/wordpress/forums/users/admin/replies/)
23:52:48	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.1eb.delayed	(from http://www.bizvelocity.biz/wordpress/forums/users/admin/replies/)
23:52:48	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.1ec.delayed	(from http://www.bizvelocity.biz/wordpress/forums/users/admin/favorites/)
23:52:48	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.1ed.delayed	(from http://www.bizvelocity.biz/wordpress/forums/users/admin/favorites/)
23:52:48	0/-1	---M--	500	error ('')			http://www.bizvelocity.biz/wordpress/wp-content/plugins/cforms/cforms-captcha.php?ts=3	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/plugins/cforms/cforms-captchaf062.html	(from http://www.bizvelocity.biz/wordpress/contact-us-zh/)
23:52:48	0/-1	---M--	500	error ('')			http://www.bizvelocity.biz/wordpress/wp-content/plugins/cforms/cforms-captcha.php?ts=2	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/plugins/cforms/cforms-captchaf0d3.html	(from http://www.bizvelocity.biz/wordpress/contact-us-en/)
23:52:48	2572/2572	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:52:47%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fforums%2Fforum%2Fsupport%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedb245	(from http://www.bizvelocity.biz/wordpress/forums/forum/support/)
23:52:49	46358/46358	---M--	200	added ('OK')	text/css	etag:%22b516-582e28f8aa080%22	http://www.bizvelocity.biz/wordpress/wp-includes/css/dashicons.min.css?ver=5.1	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-includes/css/dashicons.minc721.css	(from http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2F16013936-textile-factory-worker-and-quality-controller-checking-quality%2F)
23:52:51	6134/6134	---M--	200	added ('OK')	text/css	etag:%2217f6-582e28f8aa080%22	http://www.bizvelocity.biz/wordpress/wp-includes/css/buttons.min.css?ver=5.1	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-includes/css/buttons.minc721.css	(from http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2F16013936-textile-factory-worker-and-quality-controller-checking-quality%2F)
23:52:51	21890/21890	---M--	200	added ('OK')	text/css	etag:%225582-582e28f5cd9c0%22	http://www.bizvelocity.biz/wordpress/wp-admin/css/forms.min.css?ver=5.1	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-admin/css/forms.minc721.css	(from http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2F16013936-textile-factory-worker-and-quality-controller-checking-quality%2F)
23:52:53	2477/2477	---M--	200	added ('OK')	text/css	etag:%229ad-58160fdf3a540%22	http://www.bizvelocity.biz/wordpress/wp-admin/css/l10n.min.css?ver=5.1	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-admin/css/l10n.minc721.css	(from http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2F16013936-textile-factory-worker-and-quality-controller-checking-quality%2F)
23:52:53	27813/27813	---M--	200	added ('OK')	text/css	etag:%226ca5-582e28f5cd9c0%22	http://www.bizvelocity.biz/wordpress/wp-admin/css/login.min.css?ver=5.1	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-admin/css/login.minc721.css	(from http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2F16013936-textile-factory-worker-and-quality-controller-checking-quality%2F)
23:52:55	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.1f4.delayed	(from http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2F16013936-textile-factory-worker-and-quality-controller-checking-quality%2F)
23:52:55	13158/13158	---M--	200	added ('OK')	image/png	etag:%223366-573089d8190c0%22	http://www.bizvelocity.biz/wordpress/wp-content/uploads/BizVelocity-logo-5.png	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/BizVelocity-logo-5.png	(from http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2F16013936-textile-factory-worker-and-quality-controller-checking-quality%2F)
23:52:56	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.1f6.delayed	(from http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fimg_26491-2%2F)
23:52:56	0/-1	---M--	500	error ('')			http://www.bizvelocity.biz/wordpress/wp-content/plugins/cforms/cforms-captcha.php?ts=3	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/plugins/cforms/cforms-captchaf062.html	(from http://www.bizvelocity.biz/wordpress/contact-us-zh/)
23:52:56	4705/4705	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jan%202020%2016:52:55%20GMT	http://www.bizvelocity.biz/wordpress/wp-login.php?action=lostpassword	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-loginc2b6.html	(from http://www.bizvelocity.biz/wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2F16013936-textile-factory-worker-and-quality-controller-checking-quality%2F)
